reconciliation_run_id,account_id,customer_id,bank_name,account_number,statement_timeframe_months,period_start,period_end,opening_balance,closing_balance,statement_transaction_count,ledger_transaction_count,statement_pdf_path,statement_source_format,statement_source_file_path
RECON-202312-ACC0078565-6M,ACC0078565,IND23012598,Keystone Retail Bank,200305280785651,6,2023-12-01,2024-05-31 23:59:59,8119.85,-13597.31,85,76,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078565_202312_202405_6M_statement.pdf,CSV,reconciliation_analysis\2023\bank_statement_source_files\csv\ACC0078565_202312_202405_6M_statement.csv
RECON-202312-ACC0078566-3M,ACC0078566,IND23012426,Keystone Retail Bank,164605030785664,3,2023-12-01,2024-02-29 23:59:59,14216.1,13878.19,4,0,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078566_202312_202402_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2023\bank_statement_source_files\iso20022_camt053_xml\ACC0078566_202312_202402_3M_statement.xml
RECON-202312-ACC0078569-6M,ACC0078569,IND23003727,Keystone Retail Bank,018305010785695,6,2023-12-01,2024-05-31 23:59:59,2834.37,2478.52,9,0,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078569_202312_202405_6M_statement.pdf,CSV,reconciliation_analysis\2023\bank_statement_source_files\csv\ACC0078569_202312_202405_6M_statement.csv
RECON-202312-ACC0078570-3M,ACC0078570,IND23009338,Keystone Retail Bank,172005270785709,3,2023-12-01,2024-02-29 23:59:59,4958.47,4515.24,5,0,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078570_202312_202402_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2023\bank_statement_source_files\iso20022_camt053_xml\ACC0078570_202312_202402_3M_statement.xml
RECON-202312-ACC0078571-3M,ACC0078571,IND23003379,Keystone Retail Bank,140605270785719,3,2023-12-01,2024-02-29 23:59:59,16143.37,15644.34,6,0,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078571_202312_202402_3M_statement.pdf,TXT,reconciliation_analysis\2023\bank_statement_source_files\txt\ACC0078571_202312_202402_3M_statement.txt
RECON-202312-ACC0078572-6M,ACC0078572,IND23006739,Keystone Retail Bank,280505010785723,6,2023-12-01,2024-05-31 23:59:59,1819.65,1345.89,9,0,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078572_202312_202405_6M_statement.pdf,CSV,reconciliation_analysis\2023\bank_statement_source_files\csv\ACC0078572_202312_202405_6M_statement.csv
RECON-202312-ACC0078573-6M,ACC0078573,IND23004213,Keystone Retail Bank,255355280785736,6,2023-12-01,2024-05-31 23:59:59,1790.63,-24885.6,95,84,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078573_202312_202405_6M_statement.pdf,CSV,reconciliation_analysis\2023\bank_statement_source_files\csv\ACC0078573_202312_202405_6M_statement.csv
RECON-202312-ACC0078574-3M,ACC0078574,IND23010850,Keystone Retail Bank,172105030785742,3,2023-12-01,2024-02-29 23:59:59,2091.13,-9355.85,66,61,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078574_202312_202402_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2023\bank_statement_source_files\iso20022_camt053_xml\ACC0078574_202312_202402_3M_statement.xml
RECON-202312-ACC0078575-3M,ACC0078575,IND23006514,Keystone Retail Bank,204109020785759,3,2023-12-01,2024-02-29 23:59:59,6179.87,-12710.44,74,70,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078575_202312_202402_3M_statement.pdf,TXT,reconciliation_analysis\2023\bank_statement_source_files\txt\ACC0078575_202312_202402_3M_statement.txt
RECON-202312-ACC0078577-6M,ACC0078577,IND23000071,Keystone Retail Bank,180205030785771,6,2023-12-01,2024-05-31 23:59:59,3297.38,-66931.44,63,52,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078577_202312_202405_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2023\bank_statement_source_files\iso20022_camt053_xml\ACC0078577_202312_202405_6M_statement.xml
RECON-202312-ACC0078578-6M,ACC0078578,IND23007860,Keystone Retail Bank,221426030785785,6,2023-12-01,2024-05-31 23:59:59,10230.76,-23023.41,67,58,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078578_202312_202405_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2023\bank_statement_source_files\iso20022_camt053_xml\ACC0078578_202312_202405_6M_statement.xml
RECON-202312-ACC0078579-6M,ACC0078579,IND23001319,Keystone Retail Bank,430010270785795,6,2023-12-01,2024-05-31 23:59:59,10867.43,-5132.87,81,70,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078579_202312_202405_6M_statement.pdf,CSV,reconciliation_analysis\2023\bank_statement_source_files\csv\ACC0078579_202312_202405_6M_statement.csv
RECON-202312-ACC0078580-3M,ACC0078580,IND23008693,Keystone Retail Bank,025009020785803,3,2023-12-01,2024-02-29 23:59:59,3002.24,-27779.68,73,69,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078580_202312_202402_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2023\bank_statement_source_files\iso20022_camt053_xml\ACC0078580_202312_202402_3M_statement.xml
RECON-202312-ACC0078581-6M,ACC0078581,IND23012360,Keystone Retail Bank,210805020785815,6,2023-12-01,2024-05-31 23:59:59,7589.99,6899.57,11,0,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078581_202312_202405_6M_statement.pdf,CSV,reconciliation_analysis\2023\bank_statement_source_files\csv\ACC0078581_202312_202405_6M_statement.csv
RECON-202312-ACC0078582-3M,ACC0078582,IND23014572,Keystone Retail Bank,198775020785829,3,2023-12-01,2024-02-29 23:59:59,7987.89,7720.53,5,0,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078582_202312_202402_3M_statement.pdf,TXT,reconciliation_analysis\2023\bank_statement_source_files\txt\ACC0078582_202312_202402_3M_statement.txt
RECON-202312-ACC0078583-6M,ACC0078583,IND23011454,Keystone Retail Bank,470010270785835,6,2023-12-01,2024-05-31 23:59:59,16814.99,16140.47,11,0,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078583_202312_202405_6M_statement.pdf,CSV,reconciliation_analysis\2023\bank_statement_source_files\csv\ACC0078583_202312_202405_6M_statement.csv
RECON-202312-ACC0078584-3M,ACC0078584,IND23012044,Keystone Retail Bank,018305030785844,3,2023-12-01,2024-02-29 23:59:59,3010.92,-36876.93,89,85,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078584_202312_202402_3M_statement.pdf,CSV,reconciliation_analysis\2023\bank_statement_source_files\csv\ACC0078584_202312_202402_3M_statement.csv
RECON-202312-ACC0078585-3M,ACC0078585,IND23014435,Keystone Retail Bank,121417270785851,3,2023-12-01,2024-02-29 23:59:59,6085.18,-61042.67,43,38,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078585_202312_202402_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2023\bank_statement_source_files\iso20022_camt053_xml\ACC0078585_202312_202402_3M_statement.xml
RECON-202312-ACC0078586-3M,ACC0078586,IND23007612,Keystone Retail Bank,430110020785864,3,2023-12-01,2024-02-29 23:59:59,9160.76,-34904.28,78,74,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078586_202312_202402_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2023\bank_statement_source_files\iso20022_camt053_xml\ACC0078586_202312_202402_3M_statement.xml
RECON-202312-ACC0078587-3M,ACC0078587,IND23002606,Keystone Retail Bank,221426020785875,3,2023-12-01,2024-02-29 23:59:59,2423.05,-15059.21,63,59,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078587_202312_202402_3M_statement.pdf,CSV,reconciliation_analysis\2023\bank_statement_source_files\csv\ACC0078587_202312_202402_3M_statement.csv
RECON-202312-ACC0078588-6M,ACC0078588,IND23000325,Keystone Retail Bank,228205020785887,6,2023-12-01,2024-05-31 23:59:59,4553.7,4083.29,8,0,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078588_202312_202405_6M_statement.pdf,TXT,reconciliation_analysis\2023\bank_statement_source_files\txt\ACC0078588_202312_202405_6M_statement.txt
RECON-202312-ACC0078589-6M,ACC0078589,IND23011427,Keystone Retail Bank,242305030785894,6,2023-12-01,2024-05-31 23:59:59,11768.87,-22480.78,78,67,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078589_202312_202405_6M_statement.pdf,TXT,reconciliation_analysis\2023\bank_statement_source_files\txt\ACC0078589_202312_202405_6M_statement.txt
RECON-202312-ACC0078590-3M,ACC0078590,IND23001476,Keystone Retail Bank,025009270785902,3,2023-12-01,2024-02-29 23:59:59,2492.21,2235.01,5,0,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078590_202312_202402_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2023\bank_statement_source_files\iso20022_camt053_xml\ACC0078590_202312_202402_3M_statement.xml
RECON-202312-ACC0078591-6M,ACC0078591,IND23012628,Keystone Retail Bank,134705280785916,6,2023-12-01,2024-05-31 23:59:59,9721.93,-7230.93,73,63,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078591_202312_202405_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2023\bank_statement_source_files\iso20022_camt053_xml\ACC0078591_202312_202405_6M_statement.xml
RECON-202312-ACC0078592-3M,ACC0078592,IND23000095,Keystone Retail Bank,235205020785926,3,2023-12-01,2024-02-29 23:59:59,3025.46,-22881.73,75,71,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078592_202312_202402_3M_statement.pdf,CSV,reconciliation_analysis\2023\bank_statement_source_files\csv\ACC0078592_202312_202402_3M_statement.csv
RECON-202312-ACC0078593-6M,ACC0078593,IND23011456,Keystone Retail Bank,261550010785933,6,2023-12-01,2024-05-31 23:59:59,14235.37,13721.82,13,0,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078593_202312_202405_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2023\bank_statement_source_files\iso20022_camt053_xml\ACC0078593_202312_202405_6M_statement.xml
RECON-202312-ACC0078595-6M,ACC0078595,IND23009152,Keystone Retail Bank,250955020785954,6,2023-12-01,2024-05-31 23:59:59,12189.02,-5165.3,76,66,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078595_202312_202405_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2023\bank_statement_source_files\iso20022_camt053_xml\ACC0078595_202312_202405_6M_statement.xml
RECON-202312-ACC0078596-6M,ACC0078596,IND23002992,Keystone Retail Bank,134605020785962,6,2023-12-01,2024-05-31 23:59:59,829.54,546.84,11,0,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078596_202312_202405_6M_statement.pdf,CSV,reconciliation_analysis\2023\bank_statement_source_files\csv\ACC0078596_202312_202405_6M_statement.csv
RECON-202312-ACC0078597-6M,ACC0078597,IND23005778,Keystone Retail Bank,060210010785976,6,2023-12-01,2024-05-31 23:59:59,1790.7,-23928.96,81,73,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078597_202312_202405_6M_statement.pdf,CSV,reconciliation_analysis\2023\bank_statement_source_files\csv\ACC0078597_202312_202405_6M_statement.csv
RECON-202312-ACC0078598-3M,ACC0078598,IND23013613,Keystone Retail Bank,184605270785986,3,2023-12-01,2024-02-29 23:59:59,14734.75,-34488.73,75,70,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078598_202312_202402_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2023\bank_statement_source_files\iso20022_camt053_xml\ACC0078598_202312_202402_3M_statement.xml
RECON-202312-ACC0078599-3M,ACC0078599,IND23008888,Keystone Retail Bank,140505010785998,3,2023-12-01,2024-02-29 23:59:59,5439.43,5047.56,5,0,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078599_202312_202402_3M_statement.pdf,TXT,reconciliation_analysis\2023\bank_statement_source_files\txt\ACC0078599_202312_202402_3M_statement.txt
RECON-202312-ACC0078600-6M,ACC0078600,IND23004278,Keystone Retail Bank,184705030786008,6,2023-12-01,2024-05-31 23:59:59,13428.01,-8167.25,94,83,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078600_202312_202405_6M_statement.pdf,CSV,reconciliation_analysis\2023\bank_statement_source_files\csv\ACC0078600_202312_202405_6M_statement.csv
RECON-202312-ACC0078601-6M,ACC0078601,IND23004060,Keystone Retail Bank,050310280786018,6,2023-12-01,2024-05-31 23:59:59,2045.66,-9064.78,58,44,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078601_202312_202405_6M_statement.pdf,TXT,reconciliation_analysis\2023\bank_statement_source_files\txt\ACC0078601_202312_202405_6M_statement.txt
RECON-202312-ACC0078602-6M,ACC0078602,IND23011062,Keystone Retail Bank,255005010786024,6,2023-12-01,2024-05-31 23:59:59,12202.13,11785.39,10,0,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078602_202312_202405_6M_statement.pdf,CSV,reconciliation_analysis\2023\bank_statement_source_files\csv\ACC0078602_202312_202405_6M_statement.csv
RECON-202312-ACC0078603-6M,ACC0078603,IND23011749,Keystone Retail Bank,184605270786038,6,2023-12-01,2024-05-31 23:59:59,2211.25,-26411.45,91,78,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078603_202312_202405_6M_statement.pdf,TXT,reconciliation_analysis\2023\bank_statement_source_files\txt\ACC0078603_202312_202405_6M_statement.txt
RECON-202312-ACC0078604-3M,ACC0078604,IND23014637,Keystone Retail Bank,510255280786047,3,2023-12-01,2024-02-29 23:59:59,12751.48,-6042.44,50,46,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078604_202312_202402_3M_statement.pdf,CSV,reconciliation_analysis\2023\bank_statement_source_files\csv\ACC0078604_202312_202402_3M_statement.csv
RECON-202312-ACC0078605-3M,ACC0078605,IND23012825,Keystone Retail Bank,463005030786058,3,2023-12-01,2024-02-29 23:59:59,4011.79,-8305.7,71,67,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078605_202312_202402_3M_statement.pdf,TXT,reconciliation_analysis\2023\bank_statement_source_files\txt\ACC0078605_202312_202402_3M_statement.txt
RECON-202312-ACC0078606-6M,ACC0078606,IND23007073,Keystone Retail Bank,231705010786063,6,2023-12-01,2024-05-31 23:59:59,13855.98,-19646.24,78,70,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078606_202312_202405_6M_statement.pdf,CSV,reconciliation_analysis\2023\bank_statement_source_files\csv\ACC0078606_202312_202405_6M_statement.csv
RECON-202312-ACC0078607-6M,ACC0078607,IND23007073,Keystone Retail Bank,231705280786071,6,2023-12-01,2024-05-31 23:59:59,2967.42,2453.26,11,0,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078607_202312_202405_6M_statement.pdf,TXT,reconciliation_analysis\2023\bank_statement_source_files\txt\ACC0078607_202312_202405_6M_statement.txt
RECON-202312-ACC0078608-3M,ACC0078608,IND23006189,Keystone Retail Bank,261050280786089,3,2023-12-01,2024-02-29 23:59:59,16873.43,16449.03,7,0,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078608_202312_202402_3M_statement.pdf,CSV,reconciliation_analysis\2023\bank_statement_source_files\csv\ACC0078608_202312_202402_3M_statement.csv
RECON-202312-ACC0078609-3M,ACC0078609,IND23010738,Keystone Retail Bank,175505020786091,3,2023-12-01,2024-02-29 23:59:59,5288.46,-2514.3,48,43,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078609_202312_202402_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2023\bank_statement_source_files\iso20022_camt053_xml\ACC0078609_202312_202402_3M_statement.xml
RECON-202312-ACC0078610-6M,ACC0078610,IND23002627,Keystone Retail Bank,020909020786107,6,2023-12-01,2024-05-31 23:59:59,16356.68,18941.57,10,0,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078610_202312_202405_6M_statement.pdf,TXT,reconciliation_analysis\2023\bank_statement_source_files\txt\ACC0078610_202312_202405_6M_statement.txt
RECON-202312-ACC0078611-3M,ACC0078611,IND23003516,Keystone Retail Bank,180205270786110,3,2023-12-01,2024-02-29 23:59:59,9684.38,9331.72,7,0,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078611_202312_202402_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2023\bank_statement_source_files\iso20022_camt053_xml\ACC0078611_202312_202402_3M_statement.xml
RECON-202312-ACC0078612-3M,ACC0078612,IND23002097,Keystone Retail Bank,175605030786124,3,2023-12-01,2024-02-29 23:59:59,3656.77,-24962.12,92,87,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078612_202312_202402_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2023\bank_statement_source_files\iso20022_camt053_xml\ACC0078612_202312_202402_3M_statement.xml
RECON-202312-ACC0078613-6M,ACC0078613,IND23001521,Keystone Retail Bank,198765280786133,6,2023-12-01,2024-05-31 23:59:59,3633.52,-11866.27,80,70,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078613_202312_202405_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2023\bank_statement_source_files\iso20022_camt053_xml\ACC0078613_202312_202405_6M_statement.xml
RECON-202312-ACC0078614-3M,ACC0078614,IND23004111,Keystone Retail Bank,204109030786140,3,2023-12-01,2024-02-29 23:59:59,2660.53,-82673.29,78,73,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078614_202312_202402_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2023\bank_statement_source_files\iso20022_camt053_xml\ACC0078614_202312_202402_3M_statement.xml
RECON-202312-ACC0078615-3M,ACC0078615,IND23004111,Keystone Retail Bank,470010280786155,3,2023-12-01,2024-02-29 23:59:59,17824.37,17428.56,6,0,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078615_202312_202402_3M_statement.pdf,CSV,reconciliation_analysis\2023\bank_statement_source_files\csv\ACC0078615_202312_202402_3M_statement.csv
RECON-202312-ACC0078616-3M,ACC0078616,IND23005283,Keystone Retail Bank,018305270786167,3,2023-12-01,2024-02-29 23:59:59,7023.5,-26449.86,74,68,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078616_202312_202402_3M_statement.pdf,TXT,reconciliation_analysis\2023\bank_statement_source_files\txt\ACC0078616_202312_202402_3M_statement.txt
RECON-202312-ACC0078617-6M,ACC0078617,IND23005283,Keystone Retail Bank,018305020786175,6,2023-12-01,2024-05-31 23:59:59,4419.87,3849.74,12,0,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078617_202312_202405_6M_statement.pdf,TXT,reconciliation_analysis\2023\bank_statement_source_files\txt\ACC0078617_202312_202405_6M_statement.txt
RECON-202312-ACC0078618-6M,ACC0078618,IND23012525,Keystone Retail Bank,463005010786185,6,2023-12-01,2024-05-31 23:59:59,7721.46,-17882.74,82,74,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078618_202312_202405_6M_statement.pdf,TXT,reconciliation_analysis\2023\bank_statement_source_files\txt\ACC0078618_202312_202405_6M_statement.txt
RECON-202312-ACC0078619-3M,ACC0078619,IND23001872,Keystone Retail Bank,018505030786190,3,2023-12-01,2024-02-29 23:59:59,12838.87,-16503.32,70,66,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078619_202312_202402_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2023\bank_statement_source_files\iso20022_camt053_xml\ACC0078619_202312_202402_3M_statement.xml
RECON-202312-ACC0078620-6M,ACC0078620,IND23001872,Keystone Retail Bank,018505020786208,6,2023-12-01,2024-05-31 23:59:59,4729.53,3977.13,14,0,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078620_202312_202405_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2023\bank_statement_source_files\iso20022_camt053_xml\ACC0078620_202312_202405_6M_statement.xml
RECON-202312-ACC0078621-3M,ACC0078621,IND23006156,Keystone Retail Bank,221305270786219,3,2023-12-01,2024-02-29 23:59:59,10422.9,-17661.75,87,82,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078621_202312_202402_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2023\bank_statement_source_files\iso20022_camt053_xml\ACC0078621_202312_202402_3M_statement.xml
RECON-202312-ACC0078622-3M,ACC0078622,IND23012843,Keystone Retail Bank,470010270786227,3,2023-12-01,2024-02-29 23:59:59,8819.96,8333.24,6,0,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078622_202312_202402_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2023\bank_statement_source_files\iso20022_camt053_xml\ACC0078622_202312_202402_3M_statement.xml
RECON-202312-ACC0078623-6M,ACC0078623,IND23002088,Keystone Retail Bank,210805270786235,6,2023-12-01,2024-05-31 23:59:59,13621.78,-3520.49,67,58,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078623_202312_202405_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2023\bank_statement_source_files\iso20022_camt053_xml\ACC0078623_202312_202405_6M_statement.xml
RECON-202312-ACC0078624-3M,ACC0078624,IND23003168,Keystone Retail Bank,121417020786242,3,2023-12-01,2024-02-29 23:59:59,9218.11,-17412.3,79,76,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078624_202312_202402_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2023\bank_statement_source_files\iso20022_camt053_xml\ACC0078624_202312_202402_3M_statement.xml
RECON-202312-ACC0078625-3M,ACC0078625,IND23006613,Keystone Retail Bank,270555030786258,3,2023-12-01,2024-02-29 23:59:59,1614.51,-27137.72,74,71,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078625_202312_202402_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2023\bank_statement_source_files\iso20022_camt053_xml\ACC0078625_202312_202402_3M_statement.xml
RECON-202312-ACC0078626-3M,ACC0078626,IND23014563,Keystone Retail Bank,050210010786261,3,2023-12-01,2024-02-29 23:59:59,7485.53,-7742.85,49,43,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078626_202312_202402_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2023\bank_statement_source_files\iso20022_camt053_xml\ACC0078626_202312_202402_3M_statement.xml
RECON-202312-ACC0078627-6M,ACC0078627,IND23005088,Keystone Retail Bank,168205020786277,6,2023-12-01,2024-05-31 23:59:59,17098.23,16040.21,15,0,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078627_202312_202405_6M_statement.pdf,CSV,reconciliation_analysis\2023\bank_statement_source_files\csv\ACC0078627_202312_202405_6M_statement.csv
RECON-202312-ACC0078628-6M,ACC0078628,IND23006188,Keystone Retail Bank,235305010786283,6,2023-12-01,2024-05-31 23:59:59,3337.38,2698.45,13,0,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078628_202312_202405_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2023\bank_statement_source_files\iso20022_camt053_xml\ACC0078628_202312_202405_6M_statement.xml
RECON-202312-ACC0078629-6M,ACC0078629,IND23009753,Keystone Retail Bank,188105010786295,6,2023-12-01,2024-05-31 23:59:59,3214.93,-39648.33,92,74,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078629_202312_202405_6M_statement.pdf,CSV,reconciliation_analysis\2023\bank_statement_source_files\csv\ACC0078629_202312_202405_6M_statement.csv
RECON-202312-ACC0078630-3M,ACC0078630,IND23009753,Keystone Retail Bank,188105030786300,3,2023-12-01,2024-02-29 23:59:59,2913.94,2813.38,6,0,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078630_202312_202402_3M_statement.pdf,CSV,reconciliation_analysis\2023\bank_statement_source_files\csv\ACC0078630_202312_202402_3M_statement.csv
RECON-202312-ACC0078631-3M,ACC0078631,IND23010020,Keystone Retail Bank,051001030786313,3,2023-12-01,2024-02-29 23:59:59,11783.37,11251.03,6,0,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078631_202312_202402_3M_statement.pdf,CSV,reconciliation_analysis\2023\bank_statement_source_files\csv\ACC0078631_202312_202402_3M_statement.csv
RECON-202312-ACC0078632-6M,ACC0078632,IND23010020,Keystone Retail Bank,250655270786322,6,2023-12-01,2024-05-31 23:59:59,11061.74,10027.78,11,0,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078632_202312_202405_6M_statement.pdf,TXT,reconciliation_analysis\2023\bank_statement_source_files\txt\ACC0078632_202312_202405_6M_statement.txt
RECON-202312-ACC0078633-3M,ACC0078633,IND23006573,Keystone Retail Bank,184705010786331,3,2023-12-01,2024-02-29 23:59:59,934.01,556.63,6,0,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078633_202312_202402_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2023\bank_statement_source_files\iso20022_camt053_xml\ACC0078633_202312_202402_3M_statement.xml
RECON-202312-ACC0078634-3M,ACC0078634,IND23012074,Keystone Retail Bank,180305280786341,3,2023-12-01,2024-02-29 23:59:59,10018.37,9727.45,6,0,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078634_202312_202402_3M_statement.pdf,TXT,reconciliation_analysis\2023\bank_statement_source_files\txt\ACC0078634_202312_202402_3M_statement.txt
RECON-202312-ACC0078635-6M,ACC0078635,IND23012074,Keystone Retail Bank,180205030786350,6,2023-12-01,2024-05-31 23:59:59,8844.25,8406.07,10,0,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078635_202312_202405_6M_statement.pdf,TXT,reconciliation_analysis\2023\bank_statement_source_files\txt\ACC0078635_202312_202405_6M_statement.txt
RECON-202312-ACC0078636-6M,ACC0078636,IND23008021,Keystone Retail Bank,214305030786365,6,2023-12-01,2024-05-31 23:59:59,11041.35,-61182.98,95,85,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078636_202312_202405_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2023\bank_statement_source_files\iso20022_camt053_xml\ACC0078636_202312_202405_6M_statement.xml
RECON-202312-ACC0078637-3M,ACC0078637,IND23008021,Keystone Retail Bank,214305280786375,3,2023-12-01,2024-02-29 23:59:59,8787.09,11417.92,6,0,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078637_202312_202402_3M_statement.pdf,CSV,reconciliation_analysis\2023\bank_statement_source_files\csv\ACC0078637_202312_202402_3M_statement.csv
RECON-202312-ACC0078638-6M,ACC0078638,IND23001813,Keystone Retail Bank,632005020786381,6,2023-12-01,2024-05-31 23:59:59,2881.52,-35370.69,82,72,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078638_202312_202405_6M_statement.pdf,CSV,reconciliation_analysis\2023\bank_statement_source_files\csv\ACC0078638_202312_202405_6M_statement.csv
RECON-202312-ACC0078639-6M,ACC0078639,IND23007212,Keystone Retail Bank,463005270786390,6,2023-12-01,2024-05-31 23:59:59,11734.29,13254.87,14,0,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078639_202312_202405_6M_statement.pdf,CSV,reconciliation_analysis\2023\bank_statement_source_files\csv\ACC0078639_202312_202405_6M_statement.csv
RECON-202312-ACC0078640-6M,ACC0078640,IND23007924,Keystone Retail Bank,203705280786409,6,2023-12-01,2024-05-31 23:59:59,4043.67,-16638.14,82,70,reconciliation_analysis\2023\bank_statement_pdfs\ACC0078640_202312_202405_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2023\bank_statement_source_files\iso20022_camt053_xml\ACC0078640_202312_202405_6M_statement.xml
