reconciliation_run_id,account_id,customer_id,bank_name,account_number,statement_timeframe_months,period_start,period_end,opening_balance,closing_balance,statement_transaction_count,ledger_transaction_count,statement_pdf_path,statement_source_format,statement_source_file_path
RECON-202012-ACC0021230-6M,ACC0021230,IND20000203,Keystone Retail Bank,463105280212300,6,2020-12-01,2021-05-31 23:59:59,10281.5,5.17,59,49,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021230_202012_202105_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2020\bank_statement_source_files\iso20022_camt053_xml\ACC0021230_202012_202105_6M_statement.xml
RECON-202012-ACC0021231-3M,ACC0021231,IND20000802,Keystone Retail Bank,200305010212314,3,2020-12-01,2021-02-28 23:59:59,5413.11,-12391.62,48,42,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021231_202012_202102_3M_statement.pdf,CSV,reconciliation_analysis\2020\bank_statement_source_files\csv\ACC0021231_202012_202102_3M_statement.csv
RECON-202012-ACC0021232-3M,ACC0021232,IND20002170,Keystone Retail Bank,060110030212324,3,2020-12-01,2021-02-28 23:59:59,13546.93,-7412.07,73,70,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021232_202012_202102_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2020\bank_statement_source_files\iso20022_camt053_xml\ACC0021232_202012_202102_3M_statement.xml
RECON-202012-ACC0021233-3M,ACC0021233,IND20000189,Keystone Retail Bank,198765270212333,3,2020-12-01,2021-02-28 23:59:59,8583.96,-25860.97,94,90,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021233_202012_202102_3M_statement.pdf,CSV,reconciliation_analysis\2020\bank_statement_source_files\csv\ACC0021233_202012_202102_3M_statement.csv
RECON-202012-ACC0021234-6M,ACC0021234,IND20002448,Keystone Retail Bank,150205030212347,6,2020-12-01,2021-05-31 23:59:59,12209.17,-22410.46,89,78,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021234_202012_202105_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2020\bank_statement_source_files\iso20022_camt053_xml\ACC0021234_202012_202105_6M_statement.xml
RECON-202012-ACC0021235-6M,ACC0021235,IND20000235,Keystone Retail Bank,261550030212353,6,2020-12-01,2021-05-31 23:59:59,4280.09,-24721.27,88,78,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021235_202012_202105_6M_statement.pdf,TXT,reconciliation_analysis\2020\bank_statement_source_files\txt\ACC0021235_202012_202105_6M_statement.txt
RECON-202012-ACC0021236-6M,ACC0021236,IND20001953,Keystone Retail Bank,012345270212360,6,2020-12-01,2021-05-31 23:59:59,8179.02,28889.71,99,91,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021236_202012_202105_6M_statement.pdf,TXT,reconciliation_analysis\2020\bank_statement_source_files\txt\ACC0021236_202012_202105_6M_statement.txt
RECON-202012-ACC0021237-6M,ACC0021237,IND20000519,Keystone Retail Bank,207305280212373,6,2020-12-01,2021-05-31 23:59:59,13283.43,-27502.83,93,82,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021237_202012_202105_6M_statement.pdf,TXT,reconciliation_analysis\2020\bank_statement_source_files\txt\ACC0021237_202012_202105_6M_statement.txt
RECON-202012-ACC0021238-3M,ACC0021238,IND20000519,Keystone Retail Bank,207305280212382,3,2020-12-01,2021-02-28 23:59:59,15309.63,15188.06,5,0,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021238_202012_202102_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2020\bank_statement_source_files\iso20022_camt053_xml\ACC0021238_202012_202102_3M_statement.xml
RECON-202012-ACC0021239-3M,ACC0021239,IND20002330,Keystone Retail Bank,020909280212397,3,2020-12-01,2021-02-28 23:59:59,9774.64,-22399.12,84,80,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021239_202012_202102_3M_statement.pdf,TXT,reconciliation_analysis\2020\bank_statement_source_files\txt\ACC0021239_202012_202102_3M_statement.txt
RECON-202012-ACC0021240-3M,ACC0021240,IND20003486,Keystone Retail Bank,140605010212408,3,2020-12-01,2021-02-28 23:59:59,10389.52,-7503.7,76,70,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021240_202012_202102_3M_statement.pdf,CSV,reconciliation_analysis\2020\bank_statement_source_files\csv\ACC0021240_202012_202102_3M_statement.csv
RECON-202012-ACC0021241-6M,ACC0021241,IND20002573,Keystone Retail Bank,195105270212417,6,2020-12-01,2021-05-31 23:59:59,1752.5,-34625.59,74,65,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021241_202012_202105_6M_statement.pdf,TXT,reconciliation_analysis\2020\bank_statement_source_files\txt\ACC0021241_202012_202105_6M_statement.txt
RECON-202012-ACC0021242-3M,ACC0021242,IND20001543,Keystone Retail Bank,221526270212420,3,2020-12-01,2021-02-28 23:59:59,11675.35,-2581.96,49,43,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021242_202012_202102_3M_statement.pdf,TXT,reconciliation_analysis\2020\bank_statement_source_files\txt\ACC0021242_202012_202102_3M_statement.txt
RECON-202012-ACC0021243-3M,ACC0021243,IND20001282,Keystone Retail Bank,172005010212434,3,2020-12-01,2021-02-28 23:59:59,6961.11,-20104.92,78,74,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021243_202012_202102_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2020\bank_statement_source_files\iso20022_camt053_xml\ACC0021243_202012_202102_3M_statement.xml
RECON-202012-ACC0021244-3M,ACC0021244,IND20001484,Keystone Retail Bank,204109010212449,3,2020-12-01,2021-02-28 23:59:59,8383.27,-3803.14,67,60,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021244_202012_202102_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2020\bank_statement_source_files\iso20022_camt053_xml\ACC0021244_202012_202102_3M_statement.xml
RECON-202012-ACC0021245-3M,ACC0021245,IND20002543,Keystone Retail Bank,175505020212450,3,2020-12-01,2021-02-28 23:59:59,13708.82,-13946.01,79,73,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021245_202012_202102_3M_statement.pdf,CSV,reconciliation_analysis\2020\bank_statement_source_files\csv\ACC0021245_202012_202102_3M_statement.csv
RECON-202012-ACC0021246-3M,ACC0021246,IND20003532,Keystone Retail Bank,172105020212469,3,2020-12-01,2021-02-28 23:59:59,11448.9,-37148.07,76,69,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021246_202012_202102_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2020\bank_statement_source_files\iso20022_camt053_xml\ACC0021246_202012_202102_3M_statement.xml
RECON-202012-ACC0021247-3M,ACC0021247,IND20003532,Keystone Retail Bank,172005270212470,3,2020-12-01,2021-02-28 23:59:59,5732.18,5476.75,5,0,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021247_202012_202102_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2020\bank_statement_source_files\iso20022_camt053_xml\ACC0021247_202012_202102_3M_statement.xml
RECON-202012-ACC0021248-6M,ACC0021248,IND20003039,Keystone Retail Bank,255355270212480,6,2020-12-01,2021-05-31 23:59:59,4131.55,-55654.09,114,101,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021248_202012_202105_6M_statement.pdf,CSV,reconciliation_analysis\2020\bank_statement_source_files\csv\ACC0021248_202012_202105_6M_statement.csv
RECON-202012-ACC0021249-3M,ACC0021249,IND20003039,Keystone Retail Bank,255355030212497,3,2020-12-01,2021-02-28 23:59:59,3143.55,5044.99,7,0,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021249_202012_202102_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2020\bank_statement_source_files\iso20022_camt053_xml\ACC0021249_202012_202102_3M_statement.xml
RECON-202012-ACC0021250-3M,ACC0021250,IND20000246,Keystone Retail Bank,134605010212509,3,2020-12-01,2021-02-28 23:59:59,4156.11,-12940.4,58,50,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021250_202012_202102_3M_statement.pdf,TXT,reconciliation_analysis\2020\bank_statement_source_files\txt\ACC0021250_202012_202102_3M_statement.txt
RECON-202012-ACC0021251-3M,ACC0021251,IND20000355,Keystone Retail Bank,430110010212518,3,2020-12-01,2021-02-28 23:59:59,7390.26,-24034.54,92,83,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021251_202012_202102_3M_statement.pdf,CSV,reconciliation_analysis\2020\bank_statement_source_files\csv\ACC0021251_202012_202102_3M_statement.csv
RECON-202012-ACC0021252-3M,ACC0021252,IND20001320,Keystone Retail Bank,051001030212521,3,2020-12-01,2021-02-28 23:59:59,4263.06,-82524.38,68,61,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021252_202012_202102_3M_statement.pdf,CSV,reconciliation_analysis\2020\bank_statement_source_files\csv\ACC0021252_202012_202102_3M_statement.csv
RECON-202012-ACC0021253-3M,ACC0021253,IND20001047,Keystone Retail Bank,221426030212536,3,2020-12-01,2021-02-28 23:59:59,1477.68,-10090.75,71,64,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021253_202012_202102_3M_statement.pdf,CSV,reconciliation_analysis\2020\bank_statement_source_files\csv\ACC0021253_202012_202102_3M_statement.csv
RECON-202012-ACC0021254-3M,ACC0021254,IND20000878,Keystone Retail Bank,198765010212548,3,2020-12-01,2021-02-28 23:59:59,14252.31,-21824.21,77,75,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021254_202012_202102_3M_statement.pdf,CSV,reconciliation_analysis\2020\bank_statement_source_files\csv\ACC0021254_202012_202102_3M_statement.csv
RECON-202012-ACC0021255-6M,ACC0021255,IND20002460,Keystone Retail Bank,510255270212550,6,2020-12-01,2021-05-31 23:59:59,8587.42,-22321.68,86,76,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021255_202012_202105_6M_statement.pdf,TXT,reconciliation_analysis\2020\bank_statement_source_files\txt\ACC0021255_202012_202105_6M_statement.txt
RECON-202012-ACC0021256-3M,ACC0021256,IND20000254,Keystone Retail Bank,050910270212561,3,2020-12-01,2021-02-28 23:59:59,14882.71,3845.73,74,69,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021256_202012_202102_3M_statement.pdf,CSV,reconciliation_analysis\2020\bank_statement_source_files\csv\ACC0021256_202012_202102_3M_statement.csv
RECON-202012-ACC0021257-3M,ACC0021257,IND20001471,Keystone Retail Bank,255355010212579,3,2020-12-01,2021-02-28 23:59:59,12621.78,-1555.56,79,74,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021257_202012_202102_3M_statement.pdf,TXT,reconciliation_analysis\2020\bank_statement_source_files\txt\ACC0021257_202012_202102_3M_statement.txt
RECON-202012-ACC0021258-6M,ACC0021258,IND20001449,Keystone Retail Bank,020909010212585,6,2020-12-01,2021-05-31 23:59:59,13179.96,-35294.97,85,69,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021258_202012_202105_6M_statement.pdf,TXT,reconciliation_analysis\2020\bank_statement_source_files\txt\ACC0021258_202012_202105_6M_statement.txt
RECON-202012-ACC0021259-6M,ACC0021259,IND20000257,Keystone Retail Bank,204109010212592,6,2020-12-01,2021-05-31 23:59:59,9066.5,-13889.9,67,57,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021259_202012_202105_6M_statement.pdf,CSV,reconciliation_analysis\2020\bank_statement_source_files\csv\ACC0021259_202012_202105_6M_statement.csv
RECON-202012-ACC0021260-3M,ACC0021260,IND20002025,Keystone Retail Bank,249305270212607,3,2020-12-01,2021-02-28 23:59:59,3953.09,-12837.26,73,67,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021260_202012_202102_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2020\bank_statement_source_files\iso20022_camt053_xml\ACC0021260_202012_202102_3M_statement.xml
RECON-202012-ACC0021261-3M,ACC0021261,IND20000247,Keystone Retail Bank,020909020212619,3,2020-12-01,2021-02-28 23:59:59,4879.67,-5364.13,59,56,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021261_202012_202102_3M_statement.pdf,TXT,reconciliation_analysis\2020\bank_statement_source_files\txt\ACC0021261_202012_202102_3M_statement.txt
RECON-202012-ACC0021263-6M,ACC0021263,IND20002831,Keystone Retail Bank,121317280212639,6,2020-12-01,2021-05-31 23:59:59,2902.83,-27657.55,89,77,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021263_202012_202105_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2020\bank_statement_source_files\iso20022_camt053_xml\ACC0021263_202012_202105_6M_statement.xml
RECON-202012-ACC0021264-3M,ACC0021264,IND20000155,Keystone Retail Bank,140505020212640,3,2020-12-01,2021-02-28 23:59:59,539.86,-14600.28,64,59,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021264_202012_202102_3M_statement.pdf,CSV,reconciliation_analysis\2020\bank_statement_source_files\csv\ACC0021264_202012_202102_3M_statement.csv
RECON-202012-ACC0021265-3M,ACC0021265,IND20000761,Keystone Retail Bank,214205030212654,3,2020-12-01,2021-02-28 23:59:59,3891.98,-10404.89,71,67,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021265_202012_202102_3M_statement.pdf,CSV,reconciliation_analysis\2020\bank_statement_source_files\csv\ACC0021265_202012_202102_3M_statement.csv
RECON-202012-ACC0021266-3M,ACC0021266,IND20001522,Keystone Retail Bank,280505010212663,3,2020-12-01,2021-02-28 23:59:59,9307.11,-18499.99,80,76,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021266_202012_202102_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2020\bank_statement_source_files\iso20022_camt053_xml\ACC0021266_202012_202102_3M_statement.xml
RECON-202012-ACC0021267-3M,ACC0021267,IND20001148,Keystone Retail Bank,198765020212672,3,2020-12-01,2021-02-28 23:59:59,12120.53,-2151.03,57,53,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021267_202012_202102_3M_statement.pdf,CSV,reconciliation_analysis\2020\bank_statement_source_files\csv\ACC0021267_202012_202102_3M_statement.csv
RECON-202012-ACC0021268-3M,ACC0021268,IND20003360,Keystone Retail Bank,255005280212688,3,2020-12-01,2021-02-28 23:59:59,10146.49,-16839.22,88,80,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021268_202012_202102_3M_statement.pdf,TXT,reconciliation_analysis\2020\bank_statement_source_files\txt\ACC0021268_202012_202102_3M_statement.txt
RECON-202012-ACC0021269-6M,ACC0021269,IND20000456,Keystone Retail Bank,025009010212691,6,2020-12-01,2021-05-31 23:59:59,6650.44,-14897.88,80,69,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021269_202012_202105_6M_statement.pdf,TXT,reconciliation_analysis\2020\bank_statement_source_files\txt\ACC0021269_202012_202105_6M_statement.txt
RECON-202012-ACC0021270-6M,ACC0021270,IND20001095,Keystone Retail Bank,470010030212700,6,2020-12-01,2021-05-31 23:59:59,8755.44,-6714.89,94,79,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021270_202012_202105_6M_statement.pdf,TXT,reconciliation_analysis\2020\bank_statement_source_files\txt\ACC0021270_202012_202105_6M_statement.txt
RECON-202012-ACC0021271-3M,ACC0021271,IND20002673,Keystone Retail Bank,198775010212715,3,2020-12-01,2021-02-28 23:59:59,12433.52,-21294.47,91,84,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021271_202012_202102_3M_statement.pdf,CSV,reconciliation_analysis\2020\bank_statement_source_files\csv\ACC0021271_202012_202102_3M_statement.csv
RECON-202012-ACC0021272-6M,ACC0021272,IND20002899,Keystone Retail Bank,280505280212724,6,2020-12-01,2021-05-31 23:59:59,2472.45,-35189.42,90,77,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021272_202012_202105_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2020\bank_statement_source_files\iso20022_camt053_xml\ACC0021272_202012_202105_6M_statement.xml
RECON-202012-ACC0021273-3M,ACC0021273,IND20000371,Keystone Retail Bank,261550270212739,3,2020-12-01,2021-02-28 23:59:59,12622.53,-15826.32,72,68,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021273_202012_202102_3M_statement.pdf,TXT,reconciliation_analysis\2020\bank_statement_source_files\txt\ACC0021273_202012_202102_3M_statement.txt
RECON-202012-ACC0021274-3M,ACC0021274,IND20000629,Keystone Retail Bank,261050030212741,3,2020-12-01,2021-02-28 23:59:59,12389.94,-24884.24,77,74,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021274_202012_202102_3M_statement.pdf,CSV,reconciliation_analysis\2020\bank_statement_source_files\csv\ACC0021274_202012_202102_3M_statement.csv
RECON-202012-ACC0021275-3M,ACC0021275,IND20002382,Keystone Retail Bank,150105010212751,3,2020-12-01,2021-02-28 23:59:59,13083.06,-125591.53,92,85,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021275_202012_202102_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2020\bank_statement_source_files\iso20022_camt053_xml\ACC0021275_202012_202102_3M_statement.xml
RECON-202012-ACC0021276-3M,ACC0021276,IND20002382,Keystone Retail Bank,150105010212760,3,2020-12-01,2021-02-28 23:59:59,15131.89,14632.7,8,0,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021276_202012_202102_3M_statement.pdf,CSV,reconciliation_analysis\2020\bank_statement_source_files\csv\ACC0021276_202012_202102_3M_statement.csv
RECON-202012-ACC0021277-3M,ACC0021277,IND20001662,Keystone Retail Bank,250955030212777,3,2020-12-01,2021-02-28 23:59:59,7046.97,-35619.3,92,87,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021277_202012_202102_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2020\bank_statement_source_files\iso20022_camt053_xml\ACC0021277_202012_202102_3M_statement.xml
RECON-202012-ACC0021278-3M,ACC0021278,IND20003236,Keystone Retail Bank,242205270212782,3,2020-12-01,2021-02-28 23:59:59,7799.56,-10169.3,78,75,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021278_202012_202102_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2020\bank_statement_source_files\iso20022_camt053_xml\ACC0021278_202012_202102_3M_statement.xml
RECON-202012-ACC0021279-6M,ACC0021279,IND20002894,Keystone Retail Bank,140505030212792,6,2020-12-01,2021-05-31 23:59:59,6041.22,-18633.87,66,58,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021279_202012_202105_6M_statement.pdf,CSV,reconciliation_analysis\2020\bank_statement_source_files\csv\ACC0021279_202012_202105_6M_statement.csv
RECON-202012-ACC0021280-6M,ACC0021280,IND20003053,Keystone Retail Bank,250655030212805,6,2020-12-01,2021-05-31 23:59:59,9394.42,-6669.96,83,70,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021280_202012_202105_6M_statement.pdf,CSV,reconciliation_analysis\2020\bank_statement_source_files\csv\ACC0021280_202012_202105_6M_statement.csv
RECON-202012-ACC0021281-3M,ACC0021281,IND20003053,Keystone Retail Bank,255005030212810,3,2020-12-01,2021-02-28 23:59:59,4637.04,4237.82,6,0,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021281_202012_202102_3M_statement.pdf,TXT,reconciliation_analysis\2020\bank_statement_source_files\txt\ACC0021281_202012_202102_3M_statement.txt
RECON-202012-ACC0021282-3M,ACC0021282,IND20002526,Keystone Retail Bank,280505020212822,3,2020-12-01,2021-02-28 23:59:59,8220.6,-12483.03,76,69,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021282_202012_202102_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2020\bank_statement_source_files\iso20022_camt053_xml\ACC0021282_202012_202102_3M_statement.xml
RECON-202012-ACC0021283-3M,ACC0021283,IND20003753,Keystone Retail Bank,280505270212832,3,2020-12-01,2021-02-28 23:59:59,12658.1,-8968.57,74,65,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021283_202012_202102_3M_statement.pdf,CSV,reconciliation_analysis\2020\bank_statement_source_files\csv\ACC0021283_202012_202102_3M_statement.csv
RECON-202012-ACC0021284-6M,ACC0021284,IND20003512,Keystone Retail Bank,255005020212848,6,2020-12-01,2021-05-31 23:59:59,4312.92,-11402.62,84,75,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021284_202012_202105_6M_statement.pdf,CSV,reconciliation_analysis\2020\bank_statement_source_files\csv\ACC0021284_202012_202105_6M_statement.csv
RECON-202012-ACC0021285-6M,ACC0021285,IND20001527,Keystone Retail Bank,018505020212854,6,2020-12-01,2021-05-31 23:59:59,4398.77,-8162.96,66,58,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021285_202012_202105_6M_statement.pdf,TXT,reconciliation_analysis\2020\bank_statement_source_files\txt\ACC0021285_202012_202105_6M_statement.txt
RECON-202012-ACC0021287-6M,ACC0021287,IND20000231,Keystone Retail Bank,018305270212875,6,2020-12-01,2021-05-31 23:59:59,13871.47,-22.88,72,62,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021287_202012_202105_6M_statement.pdf,CSV,reconciliation_analysis\2020\bank_statement_source_files\csv\ACC0021287_202012_202105_6M_statement.csv
RECON-202012-ACC0021288-3M,ACC0021288,IND20003193,Keystone Retail Bank,125505020212884,3,2020-12-01,2021-02-28 23:59:59,10064.97,-3208.29,71,65,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021288_202012_202102_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2020\bank_statement_source_files\iso20022_camt053_xml\ACC0021288_202012_202102_3M_statement.xml
RECON-202012-ACC0021289-6M,ACC0021289,IND20000793,Keystone Retail Bank,060110010212899,6,2020-12-01,2021-05-31 23:59:59,11175.04,-17963.0,87,76,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021289_202012_202105_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2020\bank_statement_source_files\iso20022_camt053_xml\ACC0021289_202012_202105_6M_statement.xml
RECON-202012-ACC0021290-6M,ACC0021290,IND20003843,Keystone Retail Bank,168305280212902,6,2020-12-01,2021-05-31 23:59:59,8837.52,-9156.4,76,66,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021290_202012_202105_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2020\bank_statement_source_files\iso20022_camt053_xml\ACC0021290_202012_202105_6M_statement.xml
RECON-202012-ACC0021291-3M,ACC0021291,IND20003147,Keystone Retail Bank,198765270212913,3,2020-12-01,2021-02-28 23:59:59,6978.49,-13515.41,85,78,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021291_202012_202102_3M_statement.pdf,CSV,reconciliation_analysis\2020\bank_statement_source_files\csv\ACC0021291_202012_202102_3M_statement.csv
RECON-202012-ACC0021292-6M,ACC0021292,IND20003382,Keystone Retail Bank,463005270212928,6,2020-12-01,2021-05-31 23:59:59,9526.14,-25147.09,92,82,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021292_202012_202105_6M_statement.pdf,CSV,reconciliation_analysis\2020\bank_statement_source_files\csv\ACC0021292_202012_202105_6M_statement.csv
RECON-202012-ACC0021293-3M,ACC0021293,IND20001521,Keystone Retail Bank,164605020212934,3,2020-12-01,2021-02-28 23:59:59,3132.6,-10753.62,80,72,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021293_202012_202102_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2020\bank_statement_source_files\iso20022_camt053_xml\ACC0021293_202012_202102_3M_statement.xml
RECON-202012-ACC0021294-3M,ACC0021294,IND20003663,Keystone Retail Bank,050910270212945,3,2020-12-01,2021-02-28 23:59:59,5897.78,-11267.58,81,72,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021294_202012_202102_3M_statement.pdf,TXT,reconciliation_analysis\2020\bank_statement_source_files\txt\ACC0021294_202012_202102_3M_statement.txt
RECON-202012-ACC0021295-6M,ACC0021295,IND20000133,Keystone Retail Bank,175505010212951,6,2020-12-01,2021-05-31 23:59:59,1851.73,-23770.64,94,83,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021295_202012_202105_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2020\bank_statement_source_files\iso20022_camt053_xml\ACC0021295_202012_202105_6M_statement.xml
RECON-202012-ACC0021296-6M,ACC0021296,IND20003624,Keystone Retail Bank,632005270212965,6,2020-12-01,2021-05-31 23:59:59,12105.76,-24784.98,97,86,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021296_202012_202105_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2020\bank_statement_source_files\iso20022_camt053_xml\ACC0021296_202012_202105_6M_statement.xml
RECON-202012-ACC0021297-3M,ACC0021297,IND20001216,Keystone Retail Bank,200305270212976,3,2020-12-01,2021-02-28 23:59:59,3234.37,-22649.24,91,82,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021297_202012_202102_3M_statement.pdf,CSV,reconciliation_analysis\2020\bank_statement_source_files\csv\ACC0021297_202012_202102_3M_statement.csv
RECON-202012-ACC0021298-6M,ACC0021298,IND20001660,Keystone Retail Bank,140505020212980,6,2020-12-01,2021-05-31 23:59:59,12218.92,-2140.11,76,63,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021298_202012_202105_6M_statement.pdf,TXT,reconciliation_analysis\2020\bank_statement_source_files\txt\ACC0021298_202012_202105_6M_statement.txt
RECON-202012-ACC0021300-6M,ACC0021300,IND20001529,Keystone Retail Bank,150205270213008,6,2020-12-01,2021-05-31 23:59:59,11894.76,-3.35,74,68,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021300_202012_202105_6M_statement.pdf,CSV,reconciliation_analysis\2020\bank_statement_source_files\csv\ACC0021300_202012_202105_6M_statement.csv
RECON-202012-ACC0021301-3M,ACC0021301,IND20000432,Keystone Retail Bank,050910030213013,3,2020-12-01,2021-02-28 23:59:59,7802.12,-11009.21,80,74,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021301_202012_202102_3M_statement.pdf,CSV,reconciliation_analysis\2020\bank_statement_source_files\csv\ACC0021301_202012_202102_3M_statement.csv
RECON-202012-ACC0021302-3M,ACC0021302,IND20001272,Keystone Retail Bank,018505030213021,3,2020-12-01,2021-02-28 23:59:59,11307.41,-21350.57,80,73,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021302_202012_202102_3M_statement.pdf,CSV,reconciliation_analysis\2020\bank_statement_source_files\csv\ACC0021302_202012_202102_3M_statement.csv
RECON-202012-ACC0021303-3M,ACC0021303,IND20003139,Keystone Retail Bank,255355280213031,3,2020-12-01,2021-02-28 23:59:59,4175.82,-49331.02,95,90,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021303_202012_202102_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2020\bank_statement_source_files\iso20022_camt053_xml\ACC0021303_202012_202102_3M_statement.xml
RECON-202012-ACC0021304-6M,ACC0021304,IND20002114,Keystone Retail Bank,172105270213049,6,2020-12-01,2021-05-31 23:59:59,12181.92,-2372.31,70,59,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021304_202012_202105_6M_statement.pdf,TXT,reconciliation_analysis\2020\bank_statement_source_files\txt\ACC0021304_202012_202105_6M_statement.txt
RECON-202012-ACC0021305-3M,ACC0021305,IND20001802,Keystone Retail Bank,188205270213054,3,2020-12-01,2021-02-28 23:59:59,11552.54,-17609.23,98,91,reconciliation_analysis\2020\bank_statement_pdfs\ACC0021305_202012_202102_3M_statement.pdf,CSV,reconciliation_analysis\2020\bank_statement_source_files\csv\ACC0021305_202012_202102_3M_statement.csv
