reconciliation_run_id,account_id,customer_id,bank_name,account_number,statement_timeframe_months,period_start,period_end,opening_balance,closing_balance,statement_transaction_count,ledger_transaction_count,statement_pdf_path,statement_source_format,statement_source_file_path
RECON-202212-ACC0056695-6M,ACC0056695,IND22010463,Keystone Retail Bank,221526270566950,6,2022-12-01,2023-05-31 23:59:59,16841.89,16222.51,13,0,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056695_202212_202305_6M_statement.pdf,CSV,reconciliation_analysis\2022\bank_statement_source_files\csv\ACC0056695_202212_202305_6M_statement.csv
RECON-202212-ACC0056696-6M,ACC0056696,IND22010463,Keystone Retail Bank,221426020566969,6,2022-12-01,2023-05-31 23:59:59,9232.57,8563.69,13,0,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056696_202212_202305_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2022\bank_statement_source_files\iso20022_camt053_xml\ACC0056696_202212_202305_6M_statement.xml
RECON-202212-ACC0056697-6M,ACC0056697,IND22005016,Keystone Retail Bank,255005020566976,6,2022-12-01,2023-05-31 23:59:59,10184.83,-8400.38,78,69,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056697_202212_202305_6M_statement.pdf,TXT,reconciliation_analysis\2022\bank_statement_source_files\txt\ACC0056697_202212_202305_6M_statement.txt
RECON-202212-ACC0056698-6M,ACC0056698,IND22002651,Keystone Retail Bank,025009030566987,6,2022-12-01,2023-05-31 23:59:59,9885.92,9415.19,14,0,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056698_202212_202305_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2022\bank_statement_source_files\iso20022_camt053_xml\ACC0056698_202212_202305_6M_statement.xml
RECON-202212-ACC0056699-3M,ACC0056699,IND22004503,Keystone Retail Bank,228305020566998,3,2022-12-01,2023-02-28 23:59:59,4269.42,-7657.34,67,62,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056699_202212_202302_3M_statement.pdf,CSV,reconciliation_analysis\2022\bank_statement_source_files\csv\ACC0056699_202212_202302_3M_statement.csv
RECON-202212-ACC0056700-6M,ACC0056700,IND22004503,Keystone Retail Bank,228205020567005,6,2022-12-01,2023-05-31 23:59:59,13108.6,12333.3,10,0,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056700_202212_202305_6M_statement.pdf,TXT,reconciliation_analysis\2022\bank_statement_source_files\txt\ACC0056700_202212_202305_6M_statement.txt
RECON-202212-ACC0056701-3M,ACC0056701,IND22013748,Keystone Retail Bank,060210280567013,3,2022-12-01,2023-02-28 23:59:59,8229.82,-21790.89,74,70,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056701_202212_202302_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2022\bank_statement_source_files\iso20022_camt053_xml\ACC0056701_202212_202302_3M_statement.xml
RECON-202212-ACC0056702-3M,ACC0056702,IND22004720,Keystone Retail Bank,510255270567025,3,2022-12-01,2023-02-28 23:59:59,3376.42,3148.86,7,0,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056702_202212_202302_3M_statement.pdf,CSV,reconciliation_analysis\2022\bank_statement_source_files\csv\ACC0056702_202212_202302_3M_statement.csv
RECON-202212-ACC0056703-3M,ACC0056703,IND22002879,Keystone Retail Bank,150205020567037,3,2022-12-01,2023-02-28 23:59:59,10531.03,10284.84,5,0,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056703_202212_202302_3M_statement.pdf,TXT,reconciliation_analysis\2022\bank_statement_source_files\txt\ACC0056703_202212_202302_3M_statement.txt
RECON-202212-ACC0056704-3M,ACC0056704,IND22008319,Keystone Retail Bank,025009270567040,3,2022-12-01,2023-02-28 23:59:59,8018.71,-39937.79,76,69,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056704_202212_202302_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2022\bank_statement_source_files\iso20022_camt053_xml\ACC0056704_202212_202302_3M_statement.xml
RECON-202212-ACC0056705-6M,ACC0056705,IND22008319,Keystone Retail Bank,025009270567059,6,2022-12-01,2023-05-31 23:59:59,13073.76,12485.17,12,0,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056705_202212_202305_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2022\bank_statement_source_files\iso20022_camt053_xml\ACC0056705_202212_202305_6M_statement.xml
RECON-202212-ACC0056706-6M,ACC0056706,IND22013891,Keystone Retail Bank,250655270567069,6,2022-12-01,2023-05-31 23:59:59,3562.64,2972.59,11,0,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056706_202212_202305_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2022\bank_statement_source_files\iso20022_camt053_xml\ACC0056706_202212_202305_6M_statement.xml
RECON-202212-ACC0056707-3M,ACC0056707,IND22010127,Keystone Retail Bank,140505030567070,3,2022-12-01,2023-02-28 23:59:59,1094.28,-13480.6,58,54,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056707_202212_202302_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2022\bank_statement_source_files\iso20022_camt053_xml\ACC0056707_202212_202302_3M_statement.xml
RECON-202212-ACC0056708-6M,ACC0056708,IND22002822,Keystone Retail Bank,255005030567081,6,2022-12-01,2023-05-31 23:59:59,7037.55,6459.72,12,0,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056708_202212_202305_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2022\bank_statement_source_files\iso20022_camt053_xml\ACC0056708_202212_202305_6M_statement.xml
RECON-202212-ACC0056709-3M,ACC0056709,IND22002147,Keystone Retail Bank,250955280567092,3,2022-12-01,2023-02-28 23:59:59,17982.14,17611.88,6,0,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056709_202212_202302_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2022\bank_statement_source_files\iso20022_camt053_xml\ACC0056709_202212_202302_3M_statement.xml
RECON-202212-ACC0056710-6M,ACC0056710,IND22001948,Keystone Retail Bank,195105010567106,6,2022-12-01,2023-05-31 23:59:59,3289.56,-103118.11,75,63,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056710_202212_202305_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2022\bank_statement_source_files\iso20022_camt053_xml\ACC0056710_202212_202305_6M_statement.xml
RECON-202212-ACC0056711-6M,ACC0056711,IND22014262,Keystone Retail Bank,470010030567113,6,2022-12-01,2023-05-31 23:59:59,1350.45,-17553.5,65,55,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056711_202212_202305_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2022\bank_statement_source_files\iso20022_camt053_xml\ACC0056711_202212_202305_6M_statement.xml
RECON-202212-ACC0056712-6M,ACC0056712,IND22007389,Keystone Retail Bank,172105010567122,6,2022-12-01,2023-05-31 23:59:59,10114.37,9334.9,12,0,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056712_202212_202305_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2022\bank_statement_source_files\iso20022_camt053_xml\ACC0056712_202212_202305_6M_statement.xml
RECON-202212-ACC0056713-3M,ACC0056713,IND22007389,Keystone Retail Bank,172005010567132,3,2022-12-01,2023-02-28 23:59:59,9485.05,9139.26,7,0,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056713_202212_202302_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2022\bank_statement_source_files\iso20022_camt053_xml\ACC0056713_202212_202302_3M_statement.xml
RECON-202212-ACC0056715-6M,ACC0056715,IND22009103,Keystone Retail Bank,261550270567151,6,2022-12-01,2023-05-31 23:59:59,13854.3,-13358.44,89,74,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056715_202212_202305_6M_statement.pdf,CSV,reconciliation_analysis\2022\bank_statement_source_files\csv\ACC0056715_202212_202305_6M_statement.csv
RECON-202212-ACC0056716-3M,ACC0056716,IND22003670,Keystone Retail Bank,191605020567162,3,2022-12-01,2023-02-28 23:59:59,5609.19,-6924.48,62,58,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056716_202212_202302_3M_statement.pdf,CSV,reconciliation_analysis\2022\bank_statement_source_files\csv\ACC0056716_202212_202302_3M_statement.csv
RECON-202212-ACC0056717-6M,ACC0056717,IND22006130,Keystone Retail Bank,175605010567176,6,2022-12-01,2023-05-31 23:59:59,10271.64,-15859.81,99,87,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056717_202212_202305_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2022\bank_statement_source_files\iso20022_camt053_xml\ACC0056717_202212_202305_6M_statement.xml
RECON-202212-ACC0056718-6M,ACC0056718,IND22014780,Keystone Retail Bank,012345010567184,6,2022-12-01,2023-05-31 23:59:59,9148.09,-10613.93,54,48,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056718_202212_202305_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2022\bank_statement_source_files\iso20022_camt053_xml\ACC0056718_202212_202305_6M_statement.xml
RECON-202212-ACC0056720-3M,ACC0056720,IND22001500,Keystone Retail Bank,255005280567206,3,2022-12-01,2023-02-28 23:59:59,17186.92,16798.86,7,0,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056720_202212_202302_3M_statement.pdf,CSV,reconciliation_analysis\2022\bank_statement_source_files\csv\ACC0056720_202212_202302_3M_statement.csv
RECON-202212-ACC0056721-6M,ACC0056721,IND22003258,Keystone Retail Bank,632005020567215,6,2022-12-01,2023-05-31 23:59:59,4717.12,4094.87,12,0,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056721_202212_202305_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2022\bank_statement_source_files\iso20022_camt053_xml\ACC0056721_202212_202305_6M_statement.xml
RECON-202212-ACC0056722-3M,ACC0056722,IND22003446,Keystone Retail Bank,012345010567228,3,2022-12-01,2023-02-28 23:59:59,3507.98,-16431.2,61,59,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056722_202212_202302_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2022\bank_statement_source_files\iso20022_camt053_xml\ACC0056722_202212_202302_3M_statement.xml
RECON-202212-ACC0056723-3M,ACC0056723,IND22012011,Keystone Retail Bank,463005010567233,3,2022-12-01,2023-02-28 23:59:59,1024.14,685.37,6,0,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056723_202212_202302_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2022\bank_statement_source_files\iso20022_camt053_xml\ACC0056723_202212_202302_3M_statement.xml
RECON-202212-ACC0056725-6M,ACC0056725,IND22000294,Keystone Retail Bank,172005020567257,6,2022-12-01,2023-05-31 23:59:59,2120.96,-29652.81,95,83,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056725_202212_202305_6M_statement.pdf,CSV,reconciliation_analysis\2022\bank_statement_source_files\csv\ACC0056725_202212_202305_6M_statement.csv
RECON-202212-ACC0056726-3M,ACC0056726,IND22010832,Keystone Retail Bank,198775270567262,3,2022-12-01,2023-02-28 23:59:59,3594.96,-31091.32,92,86,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056726_202212_202302_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2022\bank_statement_source_files\iso20022_camt053_xml\ACC0056726_202212_202302_3M_statement.xml
RECON-202212-ACC0056727-3M,ACC0056727,IND22005176,Keystone Retail Bank,224805270567277,3,2022-12-01,2023-02-28 23:59:59,3035.87,-15836.47,73,69,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056727_202212_202302_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2022\bank_statement_source_files\iso20022_camt053_xml\ACC0056727_202212_202302_3M_statement.xml
RECON-202212-ACC0056728-3M,ACC0056728,IND22005176,Keystone Retail Bank,224705010567287,3,2022-12-01,2023-02-28 23:59:59,4503.65,4248.37,6,0,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056728_202212_202302_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2022\bank_statement_source_files\iso20022_camt053_xml\ACC0056728_202212_202302_3M_statement.xml
RECON-202212-ACC0056729-6M,ACC0056729,IND22001633,Keystone Retail Bank,175605030567290,6,2022-12-01,2023-05-31 23:59:59,10690.68,9965.8,12,0,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056729_202212_202305_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2022\bank_statement_source_files\iso20022_camt053_xml\ACC0056729_202212_202305_6M_statement.xml
RECON-202212-ACC0056730-3M,ACC0056730,IND22009301,Keystone Retail Bank,050910280567302,3,2022-12-01,2023-02-28 23:59:59,10674.46,-3601.08,62,57,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056730_202212_202302_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2022\bank_statement_source_files\iso20022_camt053_xml\ACC0056730_202212_202302_3M_statement.xml
RECON-202212-ACC0056731-6M,ACC0056731,IND22001502,Keystone Retail Bank,188205270567315,6,2022-12-01,2023-05-31 23:59:59,5174.63,-17535.24,55,47,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056731_202212_202305_6M_statement.pdf,TXT,reconciliation_analysis\2022\bank_statement_source_files\txt\ACC0056731_202212_202305_6M_statement.txt
RECON-202212-ACC0056732-3M,ACC0056732,IND22005676,Keystone Retail Bank,261550020567329,3,2022-12-01,2023-02-28 23:59:59,14748.6,-1567.59,71,65,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056732_202212_202302_3M_statement.pdf,CSV,reconciliation_analysis\2022\bank_statement_source_files\csv\ACC0056732_202212_202302_3M_statement.csv
RECON-202212-ACC0056733-6M,ACC0056733,IND22005859,Keystone Retail Bank,204109010567334,6,2022-12-01,2023-05-31 23:59:59,13197.44,-48983.94,90,80,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056733_202212_202305_6M_statement.pdf,TXT,reconciliation_analysis\2022\bank_statement_source_files\txt\ACC0056733_202212_202305_6M_statement.txt
RECON-202212-ACC0056734-6M,ACC0056734,IND22013378,Keystone Retail Bank,195205010567347,6,2022-12-01,2023-05-31 23:59:59,9280.31,-10665.69,81,69,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056734_202212_202305_6M_statement.pdf,CSV,reconciliation_analysis\2022\bank_statement_source_files\csv\ACC0056734_202212_202305_6M_statement.csv
RECON-202212-ACC0056735-3M,ACC0056735,IND22011895,Keystone Retail Bank,134605270567350,3,2022-12-01,2023-02-28 23:59:59,7650.28,7499.41,3,0,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056735_202212_202302_3M_statement.pdf,CSV,reconciliation_analysis\2022\bank_statement_source_files\csv\ACC0056735_202212_202302_3M_statement.csv
RECON-202212-ACC0056736-3M,ACC0056736,IND22011906,Keystone Retail Bank,245705270567363,3,2022-12-01,2023-02-28 23:59:59,13680.44,13211.08,5,0,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056736_202212_202302_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2022\bank_statement_source_files\iso20022_camt053_xml\ACC0056736_202212_202302_3M_statement.xml
RECON-202212-ACC0056737-6M,ACC0056737,IND22004129,Keystone Retail Bank,060210020567371,6,2022-12-01,2023-05-31 23:59:59,1451.17,-14157.43,80,68,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056737_202212_202305_6M_statement.pdf,CSV,reconciliation_analysis\2022\bank_statement_source_files\csv\ACC0056737_202212_202305_6M_statement.csv
RECON-202212-ACC0056738-3M,ACC0056738,IND22000016,Keystone Retail Bank,430010280567387,3,2022-12-01,2023-02-28 23:59:59,7964.75,-1255.84,34,28,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056738_202212_202302_3M_statement.pdf,TXT,reconciliation_analysis\2022\bank_statement_source_files\txt\ACC0056738_202212_202302_3M_statement.txt
RECON-202212-ACC0056739-3M,ACC0056739,IND22006889,Keystone Retail Bank,198765020567398,3,2022-12-01,2023-02-28 23:59:59,5410.34,-26164.28,70,66,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056739_202212_202302_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2022\bank_statement_source_files\iso20022_camt053_xml\ACC0056739_202212_202302_3M_statement.xml
RECON-202212-ACC0056740-3M,ACC0056740,IND22006800,Keystone Retail Bank,050910270567401,3,2022-12-01,2023-02-28 23:59:59,4362.05,4133.82,5,0,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056740_202212_202302_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2022\bank_statement_source_files\iso20022_camt053_xml\ACC0056740_202212_202302_3M_statement.xml
RECON-202212-ACC0056741-6M,ACC0056741,IND22009584,Keystone Retail Bank,175505010567417,6,2022-12-01,2023-05-31 23:59:59,12263.34,11659.4,9,0,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056741_202212_202305_6M_statement.pdf,CSV,reconciliation_analysis\2022\bank_statement_source_files\csv\ACC0056741_202212_202305_6M_statement.csv
RECON-202212-ACC0056742-6M,ACC0056742,IND22004380,Keystone Retail Bank,025009280567423,6,2022-12-01,2023-05-31 23:59:59,4009.33,5477.09,16,0,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056742_202212_202305_6M_statement.pdf,CSV,reconciliation_analysis\2022\bank_statement_source_files\csv\ACC0056742_202212_202305_6M_statement.csv
RECON-202212-ACC0056743-6M,ACC0056743,IND22011892,Keystone Retail Bank,255355270567437,6,2022-12-01,2023-05-31 23:59:59,13277.83,-16459.01,85,74,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056743_202212_202305_6M_statement.pdf,CSV,reconciliation_analysis\2022\bank_statement_source_files\csv\ACC0056743_202212_202305_6M_statement.csv
RECON-202212-ACC0056744-6M,ACC0056744,IND22001558,Keystone Retail Bank,134705010567448,6,2022-12-01,2023-05-31 23:59:59,4090.71,-17348.5,86,78,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056744_202212_202305_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2022\bank_statement_source_files\iso20022_camt053_xml\ACC0056744_202212_202305_6M_statement.xml
RECON-202212-ACC0056745-6M,ACC0056745,IND22010519,Keystone Retail Bank,280605010567459,6,2022-12-01,2023-05-31 23:59:59,13277.77,-19747.79,81,68,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056745_202212_202305_6M_statement.pdf,CSV,reconciliation_analysis\2022\bank_statement_source_files\csv\ACC0056745_202212_202305_6M_statement.csv
RECON-202212-ACC0056746-3M,ACC0056746,IND22010519,Keystone Retail Bank,280505020567468,3,2022-12-01,2023-02-28 23:59:59,1739.19,1453.86,7,0,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056746_202212_202302_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2022\bank_statement_source_files\iso20022_camt053_xml\ACC0056746_202212_202302_3M_statement.xml
RECON-202212-ACC0056747-3M,ACC0056747,IND22011666,Keystone Retail Bank,020909270567470,3,2022-12-01,2023-02-28 23:59:59,7907.26,-6510.19,73,69,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056747_202212_202302_3M_statement.pdf,TXT,reconciliation_analysis\2022\bank_statement_source_files\txt\ACC0056747_202212_202302_3M_statement.txt
RECON-202212-ACC0056748-3M,ACC0056748,IND22013983,Keystone Retail Bank,250955270567486,3,2022-12-01,2023-02-28 23:59:59,5301.48,5191.33,5,0,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056748_202212_202302_3M_statement.pdf,TXT,reconciliation_analysis\2022\bank_statement_source_files\txt\ACC0056748_202212_202302_3M_statement.txt
RECON-202212-ACC0056749-3M,ACC0056749,IND22000096,Keystone Retail Bank,221526010567495,3,2022-12-01,2023-02-28 23:59:59,2512.06,-6990.59,47,44,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056749_202212_202302_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2022\bank_statement_source_files\iso20022_camt053_xml\ACC0056749_202212_202302_3M_statement.xml
RECON-202212-ACC0056750-6M,ACC0056750,IND22003770,Keystone Retail Bank,430110270567501,6,2022-12-01,2023-05-31 23:59:59,5533.27,-23600.77,88,77,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056750_202212_202305_6M_statement.pdf,CSV,reconciliation_analysis\2022\bank_statement_source_files\csv\ACC0056750_202212_202305_6M_statement.csv
RECON-202212-ACC0056751-6M,ACC0056751,IND22004736,Keystone Retail Bank,050310280567513,6,2022-12-01,2023-05-31 23:59:59,6150.22,-21397.77,90,79,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056751_202212_202305_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2022\bank_statement_source_files\iso20022_camt053_xml\ACC0056751_202212_202305_6M_statement.xml
RECON-202212-ACC0056752-3M,ACC0056752,IND22009108,Keystone Retail Bank,280505280567520,3,2022-12-01,2023-02-28 23:59:59,8858.84,8497.94,6,0,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056752_202212_202302_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2022\bank_statement_source_files\iso20022_camt053_xml\ACC0056752_202212_202302_3M_statement.xml
RECON-202212-ACC0056753-3M,ACC0056753,IND22010774,Keystone Retail Bank,188105020567539,3,2022-12-01,2023-02-28 23:59:59,14368.21,-10385.18,76,70,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056753_202212_202302_3M_statement.pdf,TXT,reconciliation_analysis\2022\bank_statement_source_files\txt\ACC0056753_202212_202302_3M_statement.txt
RECON-202212-ACC0056754-6M,ACC0056754,IND22001880,Keystone Retail Bank,207305020567544,6,2022-12-01,2023-05-31 23:59:59,3417.02,3012.17,12,0,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056754_202212_202305_6M_statement.pdf,TXT,reconciliation_analysis\2022\bank_statement_source_files\txt\ACC0056754_202212_202305_6M_statement.txt
RECON-202212-ACC0056755-6M,ACC0056755,IND22006287,Keystone Retail Bank,018505270567553,6,2022-12-01,2023-05-31 23:59:59,12179.02,-16820.24,90,80,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056755_202212_202305_6M_statement.pdf,CSV,reconciliation_analysis\2022\bank_statement_source_files\csv\ACC0056755_202212_202305_6M_statement.csv
RECON-202212-ACC0056756-6M,ACC0056756,IND22001699,Keystone Retail Bank,060110010567560,6,2022-12-01,2023-05-31 23:59:59,2911.96,-33300.74,97,87,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056756_202212_202305_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2022\bank_statement_source_files\iso20022_camt053_xml\ACC0056756_202212_202305_6M_statement.xml
RECON-202212-ACC0056757-6M,ACC0056757,IND22001443,Keystone Retail Bank,060110280567578,6,2022-12-01,2023-05-31 23:59:59,8369.98,-27388.41,83,73,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056757_202212_202305_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2022\bank_statement_source_files\iso20022_camt053_xml\ACC0056757_202212_202305_6M_statement.xml
RECON-202212-ACC0056758-6M,ACC0056758,IND22009170,Keystone Retail Bank,018305280567581,6,2022-12-01,2023-05-31 23:59:59,12987.35,-6903.62,76,68,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056758_202212_202305_6M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2022\bank_statement_source_files\iso20022_camt053_xml\ACC0056758_202212_202305_6M_statement.xml
RECON-202212-ACC0056760-6M,ACC0056760,IND22009145,Keystone Retail Bank,134705020567607,6,2022-12-01,2023-05-31 23:59:59,7873.43,-36865.03,85,74,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056760_202212_202305_6M_statement.pdf,CSV,reconciliation_analysis\2022\bank_statement_source_files\csv\ACC0056760_202212_202305_6M_statement.csv
RECON-202212-ACC0056761-6M,ACC0056761,IND22010600,Keystone Retail Bank,012345270567611,6,2022-12-01,2023-05-31 23:59:59,6165.06,-9004.05,74,62,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056761_202212_202305_6M_statement.pdf,CSV,reconciliation_analysis\2022\bank_statement_source_files\csv\ACC0056761_202212_202305_6M_statement.csv
RECON-202212-ACC0056762-3M,ACC0056762,IND22011636,Keystone Retail Bank,195105010567624,3,2022-12-01,2023-02-28 23:59:59,2540.74,2245.09,6,0,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056762_202212_202302_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2022\bank_statement_source_files\iso20022_camt053_xml\ACC0056762_202212_202302_3M_statement.xml
RECON-202212-ACC0056763-3M,ACC0056763,IND22011020,Keystone Retail Bank,198765270567639,3,2022-12-01,2023-02-28 23:59:59,13382.35,-25381.71,69,62,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056763_202212_202302_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2022\bank_statement_source_files\iso20022_camt053_xml\ACC0056763_202212_202302_3M_statement.xml
RECON-202212-ACC0056764-6M,ACC0056764,IND22011729,Keystone Retail Bank,172005010567641,6,2022-12-01,2023-05-31 23:59:59,13199.54,12693.47,14,0,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056764_202212_202305_6M_statement.pdf,CSV,reconciliation_analysis\2022\bank_statement_source_files\csv\ACC0056764_202212_202305_6M_statement.csv
RECON-202212-ACC0056765-6M,ACC0056765,IND22007946,Keystone Retail Bank,150205280567653,6,2022-12-01,2023-05-31 23:59:59,13008.72,12353.28,11,0,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056765_202212_202305_6M_statement.pdf,TXT,reconciliation_analysis\2022\bank_statement_source_files\txt\ACC0056765_202212_202305_6M_statement.txt
RECON-202212-ACC0056766-3M,ACC0056766,IND22007854,Keystone Retail Bank,261050010567665,3,2022-12-01,2023-02-28 23:59:59,16647.43,16331.21,5,0,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056766_202212_202302_3M_statement.pdf,ISO20022_CAMT053_XML,reconciliation_analysis\2022\bank_statement_source_files\iso20022_camt053_xml\ACC0056766_202212_202302_3M_statement.xml
RECON-202212-ACC0056767-3M,ACC0056767,IND22002856,Keystone Retail Bank,250955280567672,3,2022-12-01,2023-02-28 23:59:59,9892.04,9385.27,8,0,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056767_202212_202302_3M_statement.pdf,CSV,reconciliation_analysis\2022\bank_statement_source_files\csv\ACC0056767_202212_202302_3M_statement.csv
RECON-202212-ACC0056768-6M,ACC0056768,IND22000636,Keystone Retail Bank,050310270567685,6,2022-12-01,2023-05-31 23:59:59,12926.85,-15968.59,85,72,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056768_202212_202305_6M_statement.pdf,CSV,reconciliation_analysis\2022\bank_statement_source_files\csv\ACC0056768_202212_202305_6M_statement.csv
RECON-202212-ACC0056769-6M,ACC0056769,IND22005917,Keystone Retail Bank,018505010567697,6,2022-12-01,2023-05-31 23:59:59,3200.71,-26215.23,82,68,reconciliation_analysis\2022\bank_statement_pdfs\ACC0056769_202212_202305_6M_statement.pdf,TXT,reconciliation_analysis\2022\bank_statement_source_files\txt\ACC0056769_202212_202305_6M_statement.txt
